price,count,add_cost,company,product
434.88,81,47.54,GadgetWorld,Wireless Earbuds Max
787.18,55,88.3,HomeSystems,"Smart TV 43"""
628.98,70,80.49,OfficePlus,Mouse Compact
108.21,111,7.33,OfficePlus,Mouse Gaming
315.66,81,9.54,GadgetWorld,Wireless Earbuds Pro
231.18,92,15.31,GadgetWorld,Wireless Earbuds Pro
784.01,49,46.87,HomeSystems,"Smart TV 32"""
291.46,95,41.42,AudioMasters,Headphones Pro
423.51,78,18.13,OfficePlus,Mouse Compact
163.84,86,5.29,HomeSystems,"Smart TV 43"""
988.5,56,29.84,HomeSystems,"Smart TV 55"""
936.85,50,122.91,OfficePlus,Mouse Gaming
524.22,83,51.15,GadgetWorld,Wireless Earbuds Pro
955.76,59,52.2,GadgetWorld,Wireless Earbuds Lite
221.65,89,18.86,AudioMasters,Headphones Travel
492.08,88,23.19,GadgetWorld,Wireless Earbuds Air
63.56,94,5.37,AudioMasters,Headphones Studio
983.83,46,112.18,GadgetWorld,Wireless Earbuds Max
390.18,77,51.64,AudioMasters,Headphones Studio
816.16,54,86.29,OfficePlus,Mouse Wireless
211.84,102,27.58,AudioMasters,Headphones Elite
364.23,83,42.83,OfficePlus,Mouse Compact
314.03,86,39.54,OfficePlus,Mouse Compact
155.66,72,10.07,OfficePlus,Mouse Wireless
829.55,51,113.62,ElectroTech,Smartphone X203
359.97,95,36.4,AudioMasters,Headphones Pro
353.55,67,51.65,AudioMasters,Headphones Pro
928.16,47,138.59,ElectroTech,Smartphone X203
364.74,94,37.88,GadgetWorld,Wireless Earbuds Air
666.75,62,61.11,GadgetWorld,Wireless Earbuds Air
955.06,42,128.15,GadgetWorld,Wireless Earbuds Pro
264.56,88,15.76,AudioMasters,Headphones Elite
475.88,99,60.69,ElectroTech,Smartphone X202
569.08,71,35.42,OfficePlus,Mouse Gaming
372.72,77,55.9,OfficePlus,Mouse Gaming
875.34,45,50.21,OfficePlus,Mouse Compact
697.1,74,64.64,ElectroTech,Smartphone X208
268.32,81,32.1,AudioMasters,Headphones Elite
176.5,100,14.41,AudioMasters,Headphones Travel
635.79,69,64.3,HomeSystems,"Smart TV 55"""
343.0,78,13.72,AudioMasters,Headphones Elite
323.51,83,33.94,AudioMasters,Headphones Studio
122.72,111,17.25,AudioMasters,Headphones Elite
722.07,68,75.35,ElectroTech,Smartphone X201
49.1,111,2.62,GadgetWorld,Wireless Earbuds Lite
821.76,57,64.49,ElectroTech,Smartphone X204
389.51,84,21.03,OfficePlus,Mouse Gaming
58.07,84,5.61,AudioMasters,Headphones Pro
179.95,82,17.11,HomeSystems,"Smart TV 65"""
745.06,62,86.54,HomeSystems,"Smart TV 43"""
209.17,94,8.32,OfficePlus,Mouse Gaming
271.47,100,16.89,OfficePlus,Mouse Ergo
124.55,97,5.39,HomeSystems,"Smart TV 43"""
730.01,67,40.75,ElectroTech,Smartphone X207
1016.34,50,70.32,ElectroTech,Smartphone X214
748.77,62,83.17,HomeSystems,"Smart TV 43"""
184.86,99,17.12,HomeSystems,"Smart TV 55"""
945.07,39,78.73,HomeSystems,"Smart TV 32"""
74.18,94,5.83,GadgetWorld,Wireless Earbuds Max
297.15,101,32.98,HomeSystems,"Smart TV 32"""
327.63,75,42.82,AudioMasters,Headphones Elite
667.72,77,96.36,HomeSystems,"Smart TV 55"""
754.45,41,72.74,GadgetWorld,Wireless Earbuds Lite
87.34,93,1.92,AudioMasters,Headphones Studio
687.51,67,80.79,ElectroTech,Smartphone X206
865.19,53,61.29,ElectroTech,Smartphone X201
230.03,89,20.72,HomeSystems,"Smart TV 50"""
128.61,79,5.63,GadgetWorld,Wireless Earbuds Air
135.78,100,6.44,AudioMasters,Headphones Pro
597.26,71,38.52,GadgetWorld,Wireless Earbuds Lite
904.6,62,46.37,HomeSystems,"Smart TV 32"""
375.43,69,15.16,AudioMasters,Headphones Elite
215.25,82,7.25,AudioMasters,Headphones Pro
110.22,93,12.79,GadgetWorld,Wireless Earbuds Lite
70.24,96,5.97,AudioMasters,Headphones Elite
685.24,81,58.19,HomeSystems,"Smart TV 50"""
1110.4,42,69.82,ElectroTech,Smartphone X203
220.01,100,7.81,OfficePlus,Mouse Wireless
896.72,42,33.43,ElectroTech,Smartphone X205
350.26,100,31.8,AudioMasters,Headphones Pro
133.12,82,3.77,OfficePlus,Mouse Wireless
60.85,109,6.64,AudioMasters,Headphones Pro
848.02,80,48.65,HomeSystems,"Smart TV 65"""
350.18,85,20.26,HomeSystems,"Smart TV 55"""
59.5,99,8.36,AudioMasters,Headphones Travel
989.35,53,146.64,HomeSystems,"Smart TV 43"""
208.76,95,15.11,HomeSystems,"Smart TV 32"""
420.23,90,37.22,OfficePlus,Mouse Wireless
673.57,72,31.32,HomeSystems,"Smart TV 50"""
493.41,88,70.76,HomeSystems,"Smart TV 43"""
363.21,81,42.92,AudioMasters,Headphones Elite
591.96,71,58.0,ElectroTech,Smartphone X202
950.81,58,51.65,GadgetWorld,Wireless Earbuds Pro
840.87,61,51.27,ElectroTech,Smartphone X200
891.28,50,96.39,OfficePlus,Mouse Wireless
460.87,72,15.39,HomeSystems,"Smart TV 50"""
694.76,64,65.27,HomeSystems,"Smart TV 50"""
242.89,92,12.61,AudioMasters,Headphones Elite
816.09,67,51.98,OfficePlus,Mouse Compact
131.0,94,17.5,HomeSystems,"Smart TV 32"""
69.63,101,4.9,GadgetWorld,Wireless Earbuds Pro
657.92,60,46.63,GadgetWorld,Wireless Earbuds Pro
285.41,98,20.74,HomeSystems,"Smart TV 55"""
131.35,101,18.58,AudioMasters,Headphones Travel
329.81,87,24.78,AudioMasters,Headphones Pro
681.81,59,53.55,OfficePlus,Mouse Gaming
723.45,70,41.17,ElectroTech,Smartphone X207
749.98,57,79.36,HomeSystems,"Smart TV 65"""
953.13,57,68.74,ElectroTech,Smartphone X207
91.06,98,4.71,HomeSystems,"Smart TV 32"""
122.47,89,18.24,AudioMasters,Headphones Elite
515.25,70,68.54,OfficePlus,Mouse Gaming
845.05,68,62.53,OfficePlus,Mouse Compact
258.16,89,12.42,AudioMasters,Headphones Elite
926.62,70,97.32,ElectroTech,Smartphone X211
185.0,97,19.43,GadgetWorld,Wireless Earbuds Air
52.1,104,3.17,OfficePlus,Mouse Compact
351.63,78,35.19,AudioMasters,Headphones Pro
270.19,75,17.82,HomeSystems,"Smart TV 43"""
721.04,83,64.54,GadgetWorld,Wireless Earbuds Lite
260.15,71,37.43,HomeSystems,"Smart TV 55"""
390.31,85,22.72,HomeSystems,"Smart TV 43"""
283.03,74,30.94,OfficePlus,Mouse Wireless
80.02,79,11.36,AudioMasters,Headphones Travel
173.44,116,24.46,AudioMasters,Headphones Pro
358.44,82,27.02,AudioMasters,Headphones Pro
102.09,94,11.32,GadgetWorld,Wireless Earbuds Lite
240.61,92,7.59,AudioMasters,Headphones Elite
290.62,84,13.36,AudioMasters,Headphones Studio
265.08,91,5.34,GadgetWorld,Wireless Earbuds Max
302.86,68,32.27,AudioMasters,Headphones Travel
76.08,103,5.63,AudioMasters,Headphones Pro
506.82,52,14.96,OfficePlus,Mouse Wireless
721.41,54,31.86,ElectroTech,Smartphone X200
231.16,93,14.19,AudioMasters,Headphones Travel
404.13,70,21.47,OfficePlus,Mouse Wireless
695.28,62,56.61,ElectroTech,Smartphone X211
202.62,87,25.37,HomeSystems,"Smart TV 55"""
764.67,64,50.51,GadgetWorld,Wireless Earbuds Max
566.28,69,52.51,HomeSystems,"Smart TV 43"""
212.5,97,16.55,AudioMasters,Headphones Pro
475.48,71,22.61,HomeSystems,"Smart TV 43"""
525.61,85,54.47,GadgetWorld,Wireless Earbuds Max
137.96,103,18.71,AudioMasters,Headphones Elite
810.51,62,45.9,ElectroTech,Smartphone X210
777.21,68,30.9,GadgetWorld,Wireless Earbuds Lite
243.19,90,31.18,GadgetWorld,Wireless Earbuds Max
158.6,91,4.36,AudioMasters,Headphones Travel
362.14,76,15.7,OfficePlus,Mouse Ergo
911.82,62,125.25,HomeSystems,"Smart TV 65"""
575.18,74,40.08,OfficePlus,Mouse Gaming
836.22,53,28.62,ElectroTech,Smartphone X206
101.52,94,2.13,AudioMasters,Headphones Studio
106.75,99,12.93,HomeSystems,"Smart TV 65"""
862.22,50,82.82,ElectroTech,Smartphone X200
887.55,57,102.75,HomeSystems,"Smart TV 65"""
884.56,70,78.94,HomeSystems,"Smart TV 55"""
359.84,92,36.16,AudioMasters,Headphones Studio
1035.34,31,95.59,ElectroTech,Smartphone X207
189.32,95,8.86,HomeSystems,"Smart TV 32"""
112.44,88,5.36,HomeSystems,"Smart TV 43"""
987.17,48,86.18,ElectroTech,Smartphone X206
582.78,72,71.83,GadgetWorld,Wireless Earbuds Lite
253.08,85,37.29,GadgetWorld,Wireless Earbuds Air
212.1,98,18.27,HomeSystems,"Smart TV 65"""
1017.4,31,36.98,ElectroTech,Smartphone X209
244.64,84,26.24,AudioMasters,Headphones Travel
97.47,112,12.08,OfficePlus,Mouse Wireless
219.02,84,13.47,OfficePlus,Mouse Gaming
153.45,100,4.12,GadgetWorld,Wireless Earbuds Pro
524.93,71,71.35,HomeSystems,"Smart TV 65"""
196.67,88,5.18,OfficePlus,Mouse Gaming
213.1,77,4.71,HomeSystems,"Smart TV 55"""
216.52,89,25.66,AudioMasters,Headphones Travel
781.03,56,92.6,OfficePlus,Mouse Compact
288.35,84,34.25,HomeSystems,"Smart TV 65"""
521.53,71,15.75,HomeSystems,"Smart TV 50"""
667.22,56,81.19,GadgetWorld,Wireless Earbuds Max
169.32,71,13.05,OfficePlus,Mouse Compact
508.01,75,16.87,HomeSystems,"Smart TV 43"""
87.27,83,4.7,OfficePlus,Mouse Compact
115.51,98,7.17,OfficePlus,Mouse Gaming
550.09,69,39.14,GadgetWorld,Wireless Earbuds Air
366.9,76,53.32,AudioMasters,Headphones Studio
815.86,60,76.85,ElectroTech,Smartphone X208
610.25,64,42.87,OfficePlus,Mouse Wireless
712.75,59,54.47,GadgetWorld,Wireless Earbuds Lite
364.66,77,43.3,HomeSystems,"Smart TV 55"""
81.45,88,2.63,AudioMasters,Headphones Travel
364.08,78,8.11,GadgetWorld,Wireless Earbuds Lite
110.58,94,12.62,AudioMasters,Headphones Pro
689.17,76,68.22,OfficePlus,Mouse Wireless
582.7,66,84.29,GadgetWorld,Wireless Earbuds Max
921.28,53,39.74,GadgetWorld,Wireless Earbuds Pro
41.72,89,3.49,OfficePlus,Mouse Wireless
180.31,104,5.24,HomeSystems,"Smart TV 65"""
713.62,69,84.43,HomeSystems,"Smart TV 50"""
964.24,46,133.25,ElectroTech,Smartphone X203
910.06,68,63.74,GadgetWorld,Wireless Earbuds Max
349.8,93,29.16,OfficePlus,Mouse Compact
180.65,86,25.67,OfficePlus,Mouse Compact
418.15,72,40.46,OfficePlus,Mouse Gaming
183.39,107,22.25,HomeSystems,"Smart TV 65"""
436.64,73,12.43,HomeSystems,"Smart TV 43"""
577.78,82,48.2,OfficePlus,Mouse Gaming
371.72,84,10.7,AudioMasters,Headphones Pro
643.2,62,13.85,ElectroTech,Smartphone X211
616.52,69,41.25,ElectroTech,Smartphone X210
678.65,62,75.75,GadgetWorld,Wireless Earbuds Pro
733.83,73,19.41,ElectroTech,Smartphone X213
349.85,79,10.87,AudioMasters,Headphones Pro
439.11,79,16.86,HomeSystems,"Smart TV 55"""
146.96,94,18.43,OfficePlus,Mouse Compact
181.0,95,20.95,AudioMasters,Headphones Elite
507.06,81,22.9,OfficePlus,Mouse Wireless
74.33,104,3.84,AudioMasters,Headphones Travel
937.31,62,44.46,GadgetWorld,Wireless Earbuds Air
913.8,55,91.8,ElectroTech,Smartphone X206
914.8,59,107.88,OfficePlus,Mouse Compact
892.03,58,125.33,ElectroTech,Smartphone X210
863.16,54,79.87,HomeSystems,"Smart TV 55"""
898.62,58,69.75,HomeSystems,"Smart TV 32"""
343.08,82,44.48,HomeSystems,"Smart TV 50"""
93.01,81,3.99,GadgetWorld,Wireless Earbuds Max
66.06,98,1.65,GadgetWorld,Wireless Earbuds Lite
628.64,65,57.82,ElectroTech,Smartphone X213
471.56,66,59.64,ElectroTech,Smartphone X207
320.52,87,8.14,AudioMasters,Headphones Elite
820.43,61,60.38,OfficePlus,Mouse Gaming
301.14,92,33.17,GadgetWorld,Wireless Earbuds Lite
811.96,53,92.6,ElectroTech,Smartphone X204
84.91,89,3.33,AudioMasters,Headphones Studio
372.2,74,31.65,AudioMasters,Headphones Studio
638.64,54,36.12,HomeSystems,"Smart TV 55"""
463.54,79,36.87,HomeSystems,"Smart TV 43"""
118.98,100,4.57,AudioMasters,Headphones Elite
91.76,98,2.16,AudioMasters,Headphones Studio
330.83,91,44.66,AudioMasters,Headphones Pro
170.17,107,24.29,AudioMasters,Headphones Studio
839.14,57,60.89,OfficePlus,Mouse Compact
823.89,55,29.29,ElectroTech,Smartphone X205
730.24,63,93.98,ElectroTech,Smartphone X200
664.51,71,78.16,GadgetWorld,Wireless Earbuds Lite
632.37,77,77.22,ElectroTech,Smartphone X211
620.22,70,16.95,OfficePlus,Mouse Wireless
791.02,67,63.08,ElectroTech,Smartphone X208
549.07,66,28.71,OfficePlus,Mouse Wireless
70.37,100,4.55,OfficePlus,Mouse Ergo
566.42,54,60.3,OfficePlus,Mouse Ergo
632.39,63,39.25,ElectroTech,Smartphone X200
116.41,100,10.45,OfficePlus,Mouse Ergo
136.85,111,6.98,AudioMasters,Headphones Pro
123.58,79,8.65,AudioMasters,Headphones Travel
796.06,67,103.01,OfficePlus,Mouse Ergo
593.59,76,65.84,HomeSystems,"Smart TV 50"""
226.07,90,25.78,OfficePlus,Mouse Wireless
318.93,86,32.88,HomeSystems,"Smart TV 43"""
259.02,93,28.7,AudioMasters,Headphones Pro
210.66,86,28.75,AudioMasters,Headphones Studio
459.12,79,68.06,GadgetWorld,Wireless Earbuds Air
193.35,86,16.1,AudioMasters,Headphones Travel
110.02,93,14.06,OfficePlus,Mouse Wireless
647.37,75,16.51,HomeSystems,"Smart TV 43"""
215.3,113,23.04,AudioMasters,Headphones Pro
338.6,70,29.95,GadgetWorld,Wireless Earbuds Max
913.3,48,119.04,ElectroTech,Smartphone X205
593.19,64,64.65,HomeSystems,"Smart TV 50"""
42.82,87,2.97,HomeSystems,"Smart TV 65"""
742.73,55,100.0,HomeSystems,"Smart TV 32"""
374.05,73,28.61,GadgetWorld,Wireless Earbuds Pro
112.88,97,11.59,HomeSystems,"Smart TV 55"""
935.78,45,82.21,HomeSystems,"Smart TV 55"""
535.4,96,34.17,HomeSystems,"Smart TV 65"""
160.59,96,7.88,AudioMasters,Headphones Pro
982.01,52,115.15,ElectroTech,Smartphone X201
305.41,93,8.69,AudioMasters,Headphones Studio
741.89,56,16.66,HomeSystems,"Smart TV 50"""
707.3,68,33.47,GadgetWorld,Wireless Earbuds Air
41.0,93,2.96,HomeSystems,"Smart TV 65"""
410.87,89,20.48,GadgetWorld,Wireless Earbuds Max
573.32,77,35.12,GadgetWorld,Wireless Earbuds Max
992.41,61,81.9,ElectroTech,Smartphone X209
123.57,93,2.85,AudioMasters,Headphones Elite
224.63,96,32.15,OfficePlus,Mouse Ergo
989.07,41,102.55,HomeSystems,"Smart TV 65"""
330.79,68,46.01,AudioMasters,Headphones Travel
568.04,70,76.33,GadgetWorld,Wireless Earbuds Lite
785.91,55,97.83,ElectroTech,Smartphone X210
929.38,53,129.9,ElectroTech,Smartphone X209
145.81,87,14.72,OfficePlus,Mouse Wireless
113.42,83,14.77,AudioMasters,Headphones Travel
727.22,57,104.84,ElectroTech,Smartphone X212
385.1,87,36.48,AudioMasters,Headphones Travel
709.99,54,58.74,HomeSystems,"Smart TV 55"""
694.46,59,46.41,ElectroTech,Smartphone X211
329.61,76,18.43,AudioMasters,Headphones Travel
394.76,85,50.79,GadgetWorld,Wireless Earbuds Air
775.23,61,88.09,GadgetWorld,Wireless Earbuds Max
909.41,54,119.19,GadgetWorld,Wireless Earbuds Max
166.16,91,9.15,OfficePlus,Mouse Ergo
118.92,102,15.78,AudioMasters,Headphones Pro
726.45,60,74.77,HomeSystems,"Smart TV 50"""
87.72,90,6.47,OfficePlus,Mouse Gaming
161.43,87,22.08,AudioMasters,Headphones Elite
985.2,54,125.36,GadgetWorld,Wireless Earbuds Pro
630.33,78,61.62,HomeSystems,"Smart TV 43"""
792.35,50,101.41,ElectroTech,Smartphone X213
318.75,95,47.16,GadgetWorld,Wireless Earbuds Pro
249.68,82,33.7,GadgetWorld,Wireless Earbuds Air
154.19,85,7.42,AudioMasters,Headphones Elite
586.94,46,18.06,GadgetWorld,Wireless Earbuds Air
1030.06,37,52.47,ElectroTech,Smartphone X200
32.42,107,1.58,GadgetWorld,Wireless Earbuds Max
950.1,38,95.89,OfficePlus,Mouse Wireless
87.01,114,4.28,GadgetWorld,Wireless Earbuds Pro
714.09,78,51.66,ElectroTech,Smartphone X200
223.66,88,16.36,OfficePlus,Mouse Compact
410.21,67,47.55,OfficePlus,Mouse Ergo
347.9,102,12.84,AudioMasters,Headphones Pro
191.24,106,26.6,HomeSystems,"Smart TV 32"""
572.77,62,35.27,HomeSystems,"Smart TV 32"""
741.41,67,100.98,ElectroTech,Smartphone X214
608.21,60,51.76,OfficePlus,Mouse Ergo
1046.13,57,125.49,ElectroTech,Smartphone X202
739.89,54,88.21,ElectroTech,Smartphone X203
954.37,67,80.17,ElectroTech,Smartphone X211
215.36,98,13.98,HomeSystems,"Smart TV 65"""
862.42,60,96.01,HomeSystems,"Smart TV 43"""
418.04,77,42.07,OfficePlus,Mouse Wireless
567.09,70,79.5,ElectroTech,Smartphone X208
148.29,100,18.4,GadgetWorld,Wireless Earbuds Lite
617.13,68,69.57,GadgetWorld,Wireless Earbuds Lite
383.93,78,18.61,OfficePlus,Mouse Gaming
154.95,105,19.86,AudioMasters,Headphones Elite
201.18,94,28.22,AudioMasters,Headphones Studio
437.75,76,26.8,HomeSystems,"Smart TV 55"""
645.18,74,74.01,OfficePlus,Mouse Compact
368.25,73,31.17,AudioMasters,Headphones Elite
956.7,52,48.08,ElectroTech,Smartphone X205
441.65,76,36.63,ElectroTech,Smartphone X205
181.99,82,18.99,AudioMasters,Headphones Studio
951.56,40,76.86,HomeSystems,"Smart TV 50"""
113.19,88,14.79,GadgetWorld,Wireless Earbuds Max
997.56,54,102.32,GadgetWorld,Wireless Earbuds Air
359.93,73,26.54,AudioMasters,Headphones Studio
298.44,88,42.39,HomeSystems,"Smart TV 55"""
864.94,59,78.21,GadgetWorld,Wireless Earbuds Max
432.32,89,48.21,HomeSystems,"Smart TV 65"""
109.37,104,5.38,AudioMasters,Headphones Studio
167.5,90,9.71,AudioMasters,Headphones Elite
759.62,65,92.76,ElectroTech,Smartphone X207
899.63,61,87.59,ElectroTech,Smartphone X209
162.91,101,6.59,OfficePlus,Mouse Gaming
856.5,64,86.61,ElectroTech,Smartphone X201
578.15,64,72.4,GadgetWorld,Wireless Earbuds Pro
773.25,51,26.78,ElectroTech,Smartphone X200
259.08,80,25.52,OfficePlus,Mouse Ergo
1180.29,33,52.65,ElectroTech,Smartphone X202
187.84,108,24.53,AudioMasters,Headphones Studio
76.25,110,10.16,AudioMasters,Headphones Pro
226.49,95,17.55,GadgetWorld,Wireless Earbuds Air
801.37,72,77.32,ElectroTech,Smartphone X204
296.45,92,6.95,AudioMasters,Headphones Studio
323.35,72,13.16,OfficePlus,Mouse Wireless
924.23,55,84.68,GadgetWorld,Wireless Earbuds Pro
201.77,88,18.29,GadgetWorld,Wireless Earbuds Air
799.89,53,90.73,HomeSystems,"Smart TV 32"""
961.33,53,119.91,ElectroTech,Smartphone X200
848.17,50,87.58,ElectroTech,Smartphone X202
775.79,70,38.47,ElectroTech,Smartphone X203
701.58,61,95.88,HomeSystems,"Smart TV 32"""
64.12,99,3.09,OfficePlus,Mouse Compact
249.06,95,10.94,OfficePlus,Mouse Wireless
710.54,76,103.72,ElectroTech,Smartphone X211
569.92,84,53.22,ElectroTech,Smartphone X209
711.16,60,14.95,HomeSystems,"Smart TV 55"""
509.73,75,14.82,OfficePlus,Mouse Gaming
924.47,45,48.06,ElectroTech,Smartphone X206
149.39,87,19.82,AudioMasters,Headphones Travel
194.72,102,15.08,OfficePlus,Mouse Wireless
873.69,49,114.68,OfficePlus,Mouse Gaming
548.73,83,49.6,GadgetWorld,Wireless Earbuds Air
191.29,90,15.15,HomeSystems,"Smart TV 43"""
573.39,72,77.69,GadgetWorld,Wireless Earbuds Lite
782.02,58,69.79,ElectroTech,Smartphone X210
697.15,89,19.9,ElectroTech,Smartphone X208
710.39,69,70.0,GadgetWorld,Wireless Earbuds Lite
614.93,75,81.65,HomeSystems,"Smart TV 43"""
225.46,91,27.41,AudioMasters,Headphones Pro
195.26,84,17.7,OfficePlus,Mouse Wireless
901.63,59,65.54,ElectroTech,Smartphone X204
91.22,89,13.02,OfficePlus,Mouse Gaming
887.41,53,108.39,OfficePlus,Mouse Compact
776.29,67,19.95,OfficePlus,Mouse Compact
711.76,59,73.05,ElectroTech,Smartphone X203
828.06,46,96.44,HomeSystems,"Smart TV 55"""
250.67,78,7.4,HomeSystems,"Smart TV 32"""
302.59,81,6.6,OfficePlus,Mouse Compact
284.28,83,39.2,AudioMasters,Headphones Studio
322.19,92,9.07,AudioMasters,Headphones Studio
279.59,84,28.97,GadgetWorld,Wireless Earbuds Max
658.16,70,14.35,OfficePlus,Mouse Compact
733.12,54,41.1,GadgetWorld,Wireless Earbuds Lite
851.24,57,60.92,OfficePlus,Mouse Ergo
836.34,52,68.74,GadgetWorld,Wireless Earbuds Max
70.42,92,3.47,GadgetWorld,Wireless Earbuds Lite
592.04,86,54.78,ElectroTech,Smartphone X208
997.18,46,84.61,GadgetWorld,Wireless Earbuds Pro
250.32,93,15.45,AudioMasters,Headphones Pro
146.61,113,14.64,AudioMasters,Headphones Studio
552.13,82,48.77,HomeSystems,"Smart TV 65"""
700.6,74,98.09,OfficePlus,Mouse Ergo
526.54,65,49.66,OfficePlus,Mouse Wireless
842.42,53,119.02,OfficePlus,Mouse Gaming
255.55,80,7.4,OfficePlus,Mouse Wireless
399.56,89,45.27,HomeSystems,"Smart TV 50"""
66.5,96,7.03,AudioMasters,Headphones Pro
802.86,54,79.54,ElectroTech,Smartphone X200
915.27,43,87.24,ElectroTech,Smartphone X214
89.33,92,13.09,HomeSystems,"Smart TV 50"""
138.76,93,15.03,GadgetWorld,Wireless Earbuds Max
754.84,54,96.46,ElectroTech,Smartphone X203
351.68,99,26.75,GadgetWorld,Wireless Earbuds Lite
126.35,102,16.22,HomeSystems,"Smart TV 43"""
499.44,58,18.3,OfficePlus,Mouse Ergo
751.06,54,58.35,ElectroTech,Smartphone X207
363.94,82,23.43,OfficePlus,Mouse Wireless
785.27,65,32.18,HomeSystems,"Smart TV 43"""
974.6,50,82.57,HomeSystems,"Smart TV 32"""
527.4,64,78.02,HomeSystems,"Smart TV 43"""
803.58,59,115.88,ElectroTech,Smartphone X208
40.31,107,4.75,GadgetWorld,Wireless Earbuds Air
579.89,92,32.57,HomeSystems,"Smart TV 50"""
965.85,51,57.63,ElectroTech,Smartphone X207
80.34,100,7.46,GadgetWorld,Wireless Earbuds Pro
275.4,99,7.64,OfficePlus,Mouse Gaming
55.13,92,4.6,AudioMasters,Headphones Studio
548.05,79,27.26,HomeSystems,"Smart TV 65"""
185.51,91,16.1,AudioMasters,Headphones Elite
59.39,104,3.93,HomeSystems,"Smart TV 32"""
516.98,79,46.43,OfficePlus,Mouse Wireless
824.38,50,37.11,GadgetWorld,Wireless Earbuds Air
925.23,57,56.71,ElectroTech,Smartphone X204
454.51,72,40.2,HomeSystems,"Smart TV 50"""
201.6,95,5.9,AudioMasters,Headphones Studio
725.3,68,71.24,ElectroTech,Smartphone X210
243.31,96,12.33,GadgetWorld,Wireless Earbuds Lite
540.92,79,32.28,OfficePlus,Mouse Wireless
276.53,88,20.62,HomeSystems,"Smart TV 43"""
132.91,97,18.53,AudioMasters,Headphones Elite
859.04,62,25.46,ElectroTech,Smartphone X208
251.03,103,35.07,AudioMasters,Headphones Pro
178.83,88,25.15,GadgetWorld,Wireless Earbuds Max
522.71,72,18.59,HomeSystems,"Smart TV 65"""
499.61,73,55.23,ElectroTech,Smartphone X207
676.49,63,51.36,ElectroTech,Smartphone X213
525.96,73,36.33,GadgetWorld,Wireless Earbuds Max
996.49,48,67.61,GadgetWorld,Wireless Earbuds Max
317.19,88,27.6,AudioMasters,Headphones Elite
591.97,79,86.55,OfficePlus,Mouse Compact
872.68,55,92.02,ElectroTech,Smartphone X203
140.36,83,7.5,GadgetWorld,Wireless Earbuds Max
930.0,61,73.1,ElectroTech,Smartphone X212
518.97,66,58.06,HomeSystems,"Smart TV 55"""
798.44,60,67.2,OfficePlus,Mouse Compact
382.98,65,42.84,OfficePlus,Mouse Wireless
648.92,63,39.51,ElectroTech,Smartphone X200
773.09,55,85.94,GadgetWorld,Wireless Earbuds Pro
304.19,75,16.93,AudioMasters,Headphones Elite
530.77,85,35.2,OfficePlus,Mouse Compact
739.64,64,66.47,ElectroTech,Smartphone X203
894.86,64,94.39,ElectroTech,Smartphone X205
735.37,60,82.98,ElectroTech,Smartphone X209
603.02,71,60.16,GadgetWorld,Wireless Earbuds Pro
463.01,76,29.31,GadgetWorld,Wireless Earbuds Air
493.77,75,30.62,HomeSystems,"Smart TV 43"""
824.09,57,66.5,GadgetWorld,Wireless Earbuds Pro
331.86,65,9.53,AudioMasters,Headphones Travel
616.36,74,15.24,GadgetWorld,Wireless Earbuds Max
49.39,82,1.78,HomeSystems,"Smart TV 32"""
648.41,68,91.79,ElectroTech,Smartphone X201
812.61,49,24.27,ElectroTech,Smartphone X206
935.15,50,61.07,HomeSystems,"Smart TV 55"""
980.51,55,143.67,GadgetWorld,Wireless Earbuds Air
303.52,85,34.02,OfficePlus,Mouse Wireless
324.0,88,46.58,AudioMasters,Headphones Elite
39.8,78,5.92,GadgetWorld,Wireless Earbuds Air
632.46,82,60.6,OfficePlus,Mouse Gaming
742.83,57,39.34,ElectroTech,Smartphone X212
389.23,71,25.02,OfficePlus,Mouse Gaming
78.44,102,4.18,AudioMasters,Headphones Elite
944.85,63,52.94,ElectroTech,Smartphone X207
961.19,52,112.58,GadgetWorld,Wireless Earbuds Air
741.51,64,90.07,OfficePlus,Mouse Gaming
825.91,70,58.35,ElectroTech,Smartphone X200
